clean_comp_id,comp_id,source_system,source_file,source_record_id,transaction_quarter,execution_date,commencement_date,expiration_date,lease_term_months,lease_term_text,tenant,property_name,address,city,state,market,submarket,building_id,match_status,matched_property_name,building_size_sf,transaction_sf,transaction_type,starting_rent_psf,current_rent_psf,est_starting_rent_today_psf,net_effective_rent_psf,rent_type,rent_escalation,free_rent_months,ti_value_psf,work_type,sublease,building_class,clear_height,ground_level_doors,loading_docks,year_built,year_renovated,lot_size_acres,landlord,landlord_brokerage,landlord_brokers,tenant_brokerage,tenant_brokers,industry,comments,concessions_notes,data_quality_score,duplicate_group_size,merged_sources,dashboard_include,building_profile_enrichment
COMP-00377,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-180,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-180,2017 - Q2,2017-04-01,2017-04-01,2022-03-31,60.0,,Mondi Limited,600 Willow Tree Rd,600 Willow Tree Rd,Leonia,NJ,Northern New Jersey,Bergen Central,,Unmatched to 150K master building,,,70000,Other,7.25,,,,,,,,,False,B,,,,,,,Blackstone Group,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00378,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-181,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-181,2017 - Q2,2017-04-01,2017-04-28,2027-04-27,120.0,,Sealed Air Corporation,301 Mayhill St - Duro-Test Facility,301 Mayhill St,Saddle Brook,NJ,Northern New Jersey,Bergen Central,,Unmatched to 150K master building,,,201600,Renewal,7.95,,,,NNN,Rent Bump Percent = 2.50%/1y,0.0,,,False,C,,,,,,,AEW,"CBRE, Inc.",,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00379,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-182,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-182,2017 - Q2,2017-04-01,2017-04-01,2027-03-31,120.0,,FedEx Corporation,320 State Rt 17 - Bldg 1,320 State Rt 17,Mahwah,NJ,Northern New Jersey,Bergen North,,Unmatched to 150K master building,,,106071,Renewal,7.5,,,,NNN,Rent Bump Percent = 2.50%/1y,0.0,1.5,,False,B,,,,,,,Blackstone Group,"CBRE, Inc.",,,,Transportation,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00380,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-183,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-183,2017 - Q2,2017-04-01,2017-08-01,2032-07-31,180.0,,,65 Industrial St S,65 Industrial St S,Clifton,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,204000,New Lease,8.75,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,5.0,,False,B,,,,,,,,Jones Lang LaSalle,,United Realty Advisors LLC,,,"Damascus Bakery Inc. leased the entire 204,000 square foot industrial warehouse/manufacturing property located along Instructed Street South in Clifton, New Jersey. Base rental rate at $8.75/SF with 2.0% annual increases. There are three, 5-year renewal options at FMV. 65",,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00382,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-185,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-185,2017 - Q2,2017-04-01,2017-04-01,2022-03-31,60.0,,Lincoln Tech,901 Hadley Rd,901 Hadley Rd,South Plainfield,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,60857,Renewal,6.5,,,,NNN,Rent Bump Percent = 2.50%/1y,0.0,,,False,B,,,,,,,,"CBRE, Inc.",,,,Education,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00383,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-186,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-186,2017 - Q2,2017-04-01,2017-04-01,2026-03-31,108.0,,Savino del Bene USA,4 Engelhard Ave,4 Engelhard Ave,Avenel,NJ,Northern New Jersey,Exit 12,,Unmatched to 150K master building,,,82250,New Lease,6.6,,,,NNN,Rent Bump Percent = 2.75%/1y,0.0,,,False,A,,,,,,,Terreno Realty Corporation,,,,,Transportation,FDS is also across the street,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00384,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-187,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-187,2017 - Q2,2017-04-17,2017-06-01,2022-05-31,60.0,,"Mass Movement, Inc.",600 Gotham Pky,600 Gotham Pky,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,51095,New Lease,7.4,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,0.0,,False,C,,,,,,,Prologis,Jones Lang LaSalle,,"CBRE, Inc.",,Transportation,This lease was developed via leasing rep Steve D'amato of CBRE.,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00385,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-188,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-188,2017 - Q2,2017-04-17,2017-12-01,2027-11-30,120.0,,Chefler Foods,400 Lyster Ave - Axis Global Logistics,400 Lyster Ave,Saddle Brook,NJ,Northern New Jersey,Bergen Central,,Unmatched to 150K master building,,,92517,New Lease,7.5,,,,NNN,Rent Bump Percent = 2.00%/1y,4.0,,,False,C,,,,,,,Branca Properties Inc.,Branca Properties Inc.,,Cushman & Wakefield,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",3% annual increases.,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00390,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-193,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-193,2017 - Q2,2017-05-01,2017-09-01,2022-08-31,60.0,,,95 Mayhill St - Saddle Brook Industrial Centre,95 Mayhill St,Saddle Brook,NJ,Northern New Jersey,Bergen Central,,Unmatched to 150K master building,,,111000,New Lease,7.25,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,Winter Properties,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00394,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-197,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-197,2017 - Q2,2017-05-04,2017-08-01,2024-08-31,85.0,,,6 Corporate Pl,6 Corporate Pl,Piscataway,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,61000,New Lease,7.5,,,,NNN,Rent Bump Percent = 2.75%/1y,1.0,0.5,,False,B,,,,,,,Adler Development,Adler Development,,,,,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00397,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-200,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-200,2017 - Q2,2017-05-17,2017-09-01,2024-10-31,86.0,,UPS,1200 Valley Brook Ave,1200 Valley Brook Ave,Lyndhurst,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,169890,New Lease,8.5,,,,NNN,Rent Bump Percent = 3.00%/1y,2.0,4.0,,False,B,,,,,,,Blackstone Group,Cushman & Wakefield,,Jones Lang LaSalle,,Transportation,Room for expansion of trailer parking.,LL removed over 40k SF of offices that were built in on 2 stories. Major renovations.,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00398,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-201,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-201,2017 - Q2,2017-05-17,2017-06-01,2022-04-30,59.0,,D & J CFS Inc,10 Kilmer Rd - Bldg 1,10 Kilmer Rd,Edison,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,91200,New Lease,6.0,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,,,False,C,,,,,,,,Cushman & Wakefield,,Cushman & Wakefield,,Transportation,"Power: 600, 265/480",,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00399,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-202,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-202,2017 - Q2,2017-05-26,2017-06-01,2024-07-31,86.0,,Krazy Kat,25 E Union Ave,25 E Union Ave,East Rutherford,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,60747,New Lease,6.65,,,,NNN,Rent Bump Percent = 2.50%/1y,4.0,2.45,,False,B,,,,,,,,Jones Lang LaSalle,,"Team Resources, Inc",,,6 Tailgates,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00403,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-206,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-206,2017 - Q2,2017-06-01,2017-10-01,2019-09-30,24.0,,,11 Boulden Cir,11 Boulden Cir,New Castle,,Philadelphia,New Castle County,,Unmatched to 150K master building,,,52295,Renewal,6.65,,,,NNN,Rent Bump Dollar = 0.10/1y,,,,False,B,,,,,,,Investcorp S.A.,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00408,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-211,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-211,2017 - Q3,2017-07-01,2017-03-21,2020-03-20,36.0,,,131-133 Seaview Dr,131-133 Seaview Dr,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,66948,New Lease,10.0,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,1.0,,False,C,,,,,,,"Hartz Mountain Industries, Inc.","Hartz Mountain Industries, Inc.",,,,,11 tailgates,T-5 lighting,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00412,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-215,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-215,2017 - Q3,2017-07-12,2017-11-12,2022-11-11,60.0,,Air Liquide,1379 S Delaware Dr,1379 S Delaware Dr,Mount Bethel,PA,Pennsylvania I-81/78 Corridor,Northampton County,,Unmatched to 150K master building,,,105186,New Lease,5.0,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00413,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-216,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-216,2017 - Q3,2017-07-15,2017-08-01,2023-09-30,74.0,,AdoreMe,100 Electric Ave,100 Electric Ave,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,126000,New Lease,7.0,,,,NNN,Rent Bump Percent = 3.00%/1y,1.0,0.0,,True,B,,,,,,,,Jones Lang LaSalle,,Atlantic Real Estate Services,,Retail,Full remaining term sublease,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00415,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-218,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-218,2017 - Q3,2017-08-01,2017-10-01,2022-09-30,60.0,,,60 Chapin Rd,60 Chapin Rd,Pine Brook,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,80660,New Lease,6.75,,,,NNN,Rent Bump Percent = 2.50%/1y,3.0,2.0,,False,B,,,,,,,,"CBRE, Inc.",,Lee & Associates,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00419,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-223,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-223,2017 - Q3,2017-09-01,2018-04-01,2023-03-31,60.0,,,200 Riser Rd,200 Riser Rd,Little Ferry,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,63500,New Lease,8.01,,,,NNN,Rent Bump Percent = 2.00%/1y,,0.0,,False,B,,,,,,,Dassault Falcon Jet,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00421,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-225,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-225,2017 - Q3,2017-09-01,2017-11-01,2022-12-31,62.0,,,60 Chapin Rd,60 Chapin Rd,Pine Brook,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,81442,New Lease,6.45,,,,NNN,Rent Bump Percent = 2.50%/1y,0.0,,,False,B,,,,,,,,,,Lee & Associates,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00422,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-226,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-226,2017 - Q3,2017-09-01,2018-01-01,2017-12-31,,,,350 S Main St,350 S Main St,Wood-Ridge,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,60000,Renewal,5.5,,,,NNN,,,,,False,B,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00423,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-227,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-227,2017 - Q3,2017-09-01,2018-01-01,2022-12-31,60.0,,,8 Hook Rd,8 Hook Rd,Bayonne,NJ,Northern New Jersey,Hudson Waterfront,,Unmatched to 150K master building,,,65300,New Lease,5.68,,,,NNN,,,,,False,C,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00424,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-228,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-228,2017 - Q3,2017-09-01,2018-01-01,2029-12-31,144.0,,FedEx Corporation,38 Porete Ave - FedEx,38 Porete Ave,North Arlington,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,134204,New Lease,37.26,,,,Net,,0.0,,,False,A,,,,,,,"Property Reserve, Inc.",,,,,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00430,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-234,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-234,2017 - Q3,2017-09-22,2018-06-01,2028-05-31,120.0,,,75 Oxford Dr,75 Oxford Dr,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,81964,Renewal,8.5,,,,NNN,Rent Bump Percent = 3.00%/1y,1.0,,,False,B,,,,,,,Forsgate Industrial Partners,Forsgate Industrial Partners,,Cushman & Wakefield,,,Renewal,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00431,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-235,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-235,2017 - Q3,2017-09-30,2018-01-31,2028-01-30,120.0,,,240 West Pky,240 West Pky,Pompton Plains,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,67800,Renewal,7.95,,,,,,,,,False,B,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00434,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-238,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-238,2017 - Q4,2017-10-01,2018-04-01,2023-12-31,69.0,,,668 Gravel Pike - East Greenville Business Center,668 Gravel Pike,East Greenville,,Philadelphia,Montgomery County,,Unmatched to 150K master building,,,52637,New Lease,3.85,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,0.0,,False,B,,,,,,,,Direct,,"CBRE, Inc.",,,,,8,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00437,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-241,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-241,2017 - Q4,2017-10-01,2017-11-01,2027-10-31,120.0,,4Wall Entertainment,1 Carol Pl,1 Carol Pl,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,234247,New Lease,4.5,,,,,"Rent Schedule: 4.5/12 months, 6.05/12 months, 7.69/12 months, 7.92/12 months, 8.16/12 months, 8.4/12 months, 8.66/12 months, 8.91/12 months, 9.18/12 months, 9.46/12 months",,,,False,B,,,,,,,,,,,,"Technology, Advertising, Media, and Information","Multi-part deal with Comp 2856676, this comp is a component part.",,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00440,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-244,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-244,2017 - Q4,2017-10-01,2018-04-01,2028-03-31,120.0,,,16-20 Horizon Blvd,16-20 Horizon Blvd,South Hackensack,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,120467,Renewal,8.5,,,,Full Service,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,Alfred Sanzari Enterprises,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00442,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-246,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-246,2017 - Q4,2017-10-21,2018-02-21,2023-02-20,60.0,,,901 Woodruff Ln - Hayward Ind Bldg 14,901 Woodruff Ln,Elizabeth,NJ,Northern New Jersey,Linden/Elizabeth,,Unmatched to 150K master building,,,54000,New Lease,8.95,,,,NNN,,,,,False,B,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00445,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-249,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-249,2017 - Q4,2017-11-01,2018-03-01,2023-02-28,60.0,,Dynamic Worldwide,2501 71st St - Dynamic Worldwide HQ,2501 71st St,North Bergen,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,165090,Renewal,5.8,,,,Modified Gross,,,,,False,B,,,,,,,"L&B Institutional Property Managers, Inc.",,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00447,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-251,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-251,2017 - Q4,2017-11-01,2017-11-01,2028-06-30,128.0,,Turn5,600 Cedar Hollow Rd,600 Cedar Hollow Rd,Paoli,,Philadelphia,Chester County,,Unmatched to 150K master building,,,89700,New Lease,7.35,,,,Net of Electric,Rent Bump Percent = 2.00%/1y,8.0,6.5,,False,C,,,,,,,,,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00449,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-253,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-253,2017 - Q4,2017-11-01,2018-03-01,2028-06-30,124.0,,,20 E Halsey Rd,20 E Halsey Rd,Parsippany,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,60600,New Lease,9.5,,,,NNN,Rent Bump Percent = 2.50%/1y,7.0,,,False,B,,,,,,,GTJ REIT INC,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00450,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-254,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-254,2017 - Q4,2017-11-01,2017-11-01,2027-10-31,120.0,,FedEx Corporation,80 Raritan Center Pky,80 Raritan Center Pky,Edison,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,111743,Renewal,8.72,,,,Industrial Gross,,0.0,0.0,,False,B,,,,,,,Federal Business Centers Inc,,,,,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00453,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-257,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-257,2017 - Q4,2017-11-01,2018-03-01,2025-02-28,84.0,,"ELEGANZA TILES, INC.",3 Taylor Rd,3 Taylor Rd,Edison,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,51000,Renewal,6.11,,,,NNN,,,,,False,B,,,,,,,,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
